Lop;Startnr;StartMetode;Distanse;Heste_navn;Bane;Dato;Id_nr;FormfaktorTotal
4;5;Volestart;2140;Etosha Boko;  Jarlsberg Travbane ;2020-01-24;30117433;160
6;7;Autostart;2100;Etosha Boko;  Bjerke Travbane ;2020-02-12;30117433;290
4;6;Autostart;1640;Etosha Boko;  Momarken Travbane ;2020-02-27;30117433;279
4;2;Autostart;1609;Merkulov;  Biri Travbane ;2020-02-16;30117522;69
5;5;Autostart;2100;Merkulov;  Biri Travbane ;2020-02-28;30117522;188
6;8;Autostart;1609;Humble Hill;  Bjerke Travbane ;2020-01-29;30117784;40
6;9;Autostart;2040;Call The King;  Forus Travbane ;2020-05-05;30117787;40
5;1;Autostart;1600;Maxundalex;  Forus Travbane ;2020-02-08;30117942;287
1;8;Autostart;2100;Maxundalex;  Bergen Travpark ;2020-01-23;30117942;104
6;11;Volestart;1620;Maxundalex;  Bergen Travpark ;2020-02-23;30117942;268
7;5;Autostart;1600;Maxundalex;  Bergen Travpark ;2020-03-05;30117942;256
5;10;Autostart;2600;Maxundalex;  Bergen Travpark ;2020-05-07;30117942;297
7;5;Autostart;1600;Maxundalex;  Bergen Travpark ;2020-03-05;30117942;256
7;5;Autostart;1600;Maxundalex;  Bergen Travpark ;2020-03-05;30117942;256
9;10;Autostart;2609;Velvatter;  Jarlsberg Travbane ;2020-01-11;30117965;211
6;2;Autostart;2100;Velvatter;  Bjerke Travbane ;2020-01-18;30117965;121
6;2;Autostart;2100;Velvatter;  Bjerke Travbane ;2020-01-18;30117965;121
6;1;Autostart;1609;Velvatter;  Jarlsberg Travbane ;2020-04-19;30117965;110
5;6;Autostart;2140;Velvatter;  Sørlandets Travpark ;2020-05-01;30117965;191
1;3;Volestart;2660;Velvatter;  Sørlandets Travpark ;2020-05-09;30117965;210
5;11;Autostart;1600;Credicone;  Forus Travbane ;2020-02-08;30118149;150
3;14;Volestart;2640;Credicone;  Jarlsberg Travbane ;2020-02-29;30118149;70
5;6;Autostart;2100;Credicone;  Jarlsberg Travbane ;2020-04-21;30118149;59
5;2;Autostart;2140;Credicone;  Sørlandets Travpark ;2020-05-01;30118149;160
3;9;Volestart;2160;Credicone;  Sørlandets Travpark ;2020-05-09;30118149;180
6;11;Autostart;2640;Euklid A.T.;  Momarken Travbane ;2020-01-26;30118324;110
7;4;Autostart;2140;Euklid A.T.;  Momarken Travbane ;2020-03-10;30118324;90
6;5;Autostart;2140;Urra' Del Rio;  Momarken Travbane ;2020-02-27;30118382;-9
6;8;Autostart;2100;Urra' Del Rio;  Bjerke Travbane ;2020-03-11;30118382;90
1;12;Autostart;2100;Do it Fass;  Jarlsberg Travbane ;2020-04-26;30118619;89
6;12;Autostart;2100;Rushlight Face;  Biri Travbane ;2020-04-24;30118674;30
6;8;Volestart;2120;Felicity Sisu;  Biri Travbane ;2020-05-08;30118857;-10
3;4;Autostart;2100;Delicious Babe;  Jarlsberg Travbane ;2020-03-06;30119030;140
5;9;Autostart;2140;Elmo Ice;  Momarken Travbane ;2020-01-09;30119068;130
6;5;Volestart;1600;Cavaca;  Bergen Travpark ;2020-02-23;30119187;72
3;12;Autostart;1600;Cavaca;  Bergen Travpark ;2020-03-05;30119187;170
5;5;Autostart;2100;Cavaca;  Bergen Travpark ;2020-04-27;30119187;70
3;10;Volestart;1620;Cavaca;  Bergen Travpark ;2020-05-07;30119187;170
3;12;Autostart;1600;Cavaca;  Bergen Travpark ;2020-03-05;30119187;170
3;12;Autostart;1600;Cavaca;  Bergen Travpark ;2020-03-05;30119187;170
6;5;Autostart;1609;Hold Me Quick;  Bjerke Travbane ;2020-02-22;30119208;59
8;4;Volestart;2160;Dream Gardenia;  Sørlandets Travpark ;2020-03-01;30119254;80
2;2;Autostart;2100;Dream Gardenia;  Jarlsberg Travbane ;2020-03-06;30119254;90
3;9;Autostart;2100;Dream Gardenia;  Jarlsberg Travbane ;2020-04-20;30119254;100
3;10;Volestart;2060;Dream Gardenia;  Forus Travbane ;2020-04-30;30119254;180
3;13;Volestart;2640;Iasi;  Jarlsberg Travbane ;2020-02-29;30119258;120
1;7;Autostart;2040;Iasi;  Forus Travbane ;2020-03-08;30119258;120
6;9;Autostart;2040;Iasi;  Forus Travbane ;2020-04-23;30119258;NULL
5;6;Autostart;2100;Sister of Mercy;Biri Travbane ;2020-01-10;30119347;124
3;8;Autostart;2040;Charming Boom Bay;Forus Travbane ;2020-01-05;30119349;20
4;5;Volestart;2060;Charming Boom Bay;  Forus Travbane ;2020-01-21;30119349;109
6;7;Volestart;2100;Thundering Lover;  Bergen Travpark ;2020-01-23;30119390;50
1;8;Volestart;2120;Dan Mølgård;  Jarlsberg Travbane ;2020-02-07;30119447;110
4;1;Autostart;2140;Dan Mølgård;  Sørlandets Travpark ;2020-03-01;30119447;109
6;9;Autostart;2140;Dan Mølgård;  Sørlandets Travpark ;2020-04-25;30119447;90
4;10;Volestart;2160;Dan Mølgård;  Sørlandets Travpark ;2020-05-01;30119447;188
8;5;Autostart;2100;Test Drive;  Bjerke Travbane ;2020-01-18;30119590;30
8;5;Autostart;2100;Test Drive;  Bjerke Travbane ;2020-01-18;30119590;30
4;4;Autostart;1640;Test Drive;  Momarken Travbane ;2020-02-27;30119590;120
6;4;Autostart;2640;Elsa C.B.;  Momarken Travbane ;2020-01-26;30119602;20
4;1;Autostart;1600;Counterstrike;  Bergen Travpark ;2020-02-13;30119621;69
4;1;Autostart;1600;Counterstrike;  Bergen Travpark ;2020-02-13;30119621;69
6;1;Volestart;1600;Counterstrike;  Bergen Travpark ;2020-02-23;30119621;150
1;6;Autostart;2040;Counterstrike;  Forus Travbane ;2020-05-05;30119621;49
4;4;Autostart;1609;Knight Rider;  Jarlsberg Travbane ;2020-01-16;30119630;10
6;10;Autostart;2100;Armani Flamingo;Biri Travbane ;2020-01-10;30119669;30
1;5;Autostart;1609;Call Me Fancy;  Bjerke Travbane ;2020-02-06;30119803;0
6;1;Autostart;1640;Call Me Fancy;  Momarken Travbane ;2020-03-10;30119803;10
7;4;Autostart;2140;Maiko;Momarken Travbane ;2020-01-09;30119827;120
1;3;Autostart;2140;Maiko;  Momarken Travbane ;2020-01-17;30119827;130
7;9;Autostart;1609;Maiko;  Bjerke Travbane ;2020-03-05;30119827;10
3;2;Autostart;2140;Maiko;  Momarken Travbane ;2020-03-10;30119827;120
4;7;Autostart;1609;Upstart at Home;  Jarlsberg Travbane ;2020-01-16;30119983;0
4;6;Autostart;2100;Upstart at Home;  Bjerke Travbane ;2020-02-13;30119983;141
4;6;Autostart;2100;Upstart at Home;  Bjerke Travbane ;2020-02-13;30119983;141
6;4;Autostart;2100;Upstart at Home;  Biri Travbane ;2020-02-28;30119983;170
1;9;Autostart;2100;Upstart at Home;  Jarlsberg Travbane ;2020-04-21;30119983;60
5;12;Autostart;1609;Upstart at Home;  Bjerke Travbane ;2020-05-06;30119983;149
6;10;Autostart;2140;Staro Key West;  Momarken Travbane ;2020-02-27;30119985;20
3;9;Autostart;2100;Staro Key West;  Jarlsberg Travbane ;2020-03-06;30119985;119
4;5;Autostart;1609;Staro Key West;  Biri Travbane ;2020-05-08;30119985;19
1;4;Autostart;2140;Hyllstoftas Ella;  Momarken Travbane ;2020-01-17;30120011;70
2;2;Autostart;1609;Indiana Fortuna;  Bjerke Travbane ;2020-01-18;30120068;179
2;2;Autostart;1609;Indiana Fortuna;  Bjerke Travbane ;2020-01-18;30120068;179
3;6;Autostart;1609;Indiana Fortuna;  Bjerke Travbane ;2020-02-06;30120068;69
2;9;Autostart;1609;Indiana Fortuna;  Bjerke Travbane ;2020-02-12;30120068;190
2;1;Autostart;2100;Indiana Fortuna;  Bjerke Travbane ;2020-03-04;30120068;90
1;4;Autostart;1609;Indiana Fortuna;  Jarlsberg Travbane ;2020-04-19;30120068;70
2;9;Autostart;2100;Indiana Fortuna;  Biri Travbane ;2020-05-02;30120068;200
2;2;Autostart;2140;Sofarsogood;Momarken Travbane ;2020-01-09;30120147;29
4;2;Autostart;2100;Sofarsogood;  Bjerke Travbane ;2020-02-13;30120147;29
4;2;Autostart;2100;Sofarsogood;  Bjerke Travbane ;2020-02-13;30120147;29
8;7;Autostart;2100;Fruska Am;  Jarlsberg Travbane ;2020-02-29;30120240;40
8;10;Volestart;2160;Moas Lella Scott;  Momarken Travbane ;2020-01-26;30120267;100
4;6;Volestart;2160;Moas Lella Scott;  Momarken Travbane ;2020-03-10;30120267;0
2;9;Autostart;2140;O.M. Ebony;  Sørlandets Travpark ;2020-01-19;30120386;0
4;3;Autostart;2100;O.M. Ebony;  Bjerke Travbane ;2020-02-05;30120386;110
5;2;Autostart;2140;O.M. Ebony;  Sørlandets Travpark ;2020-02-15;30120386;110
6;1;Autostart;2140;O.M. Ebony;  Momarken Travbane ;2020-02-27;30120386;110
5;1;Autostart;2100;Sorella Rick;Klosterskogen Travbane ;2020-01-04;30120471;60
1;10;Autostart;1609;Sorella Rick;  Jarlsberg Travbane ;2020-03-06;30120471;40
2;4;Autostart;2100;Sorella Rick;  Biri Travbane ;2020-05-02;30120471;69
7;5;Volestart;2120;Artemis Trabir;  Biri Travbane ;2020-02-16;30120473;130
6;4;Autostart;2100;Don Juan D.K.;  Bjerke Travbane ;2020-02-26;30120522;30
8;7;Volestart;2640;C Nu Gilbak;  Bjerke Travbane ;2020-02-22;30120636;90
2;6;Autostart;2100;Diesolo de la Lune;  Jarlsberg Travbane ;2020-01-11;30120794;130
6;4;Autostart;2140;Diesolo de la Lune;  Sørlandets Travpark ;2020-01-19;30120794;130
4;10;Autostart;2140;Diesolo de la Lune;  Sørlandets Travpark ;2020-04-25;30120794;170
6;8;Autostart;2100;Keystone Cash;  Biri Travbane ;2020-02-16;30120868;30
3;2;Autostart;2140;Keystone Cash;  Momarken Travbane ;2020-02-27;30120868;150
3;7;Autostart;2100;Keystone Cash;  Jarlsberg Travbane ;2020-04-26;30120868;20
6;3;Autostart;1640;Carmula One;  Momarken Travbane ;2020-03-10;30120958;29
3;1;Autostart;2100;Orient Avenue;  Jarlsberg Travbane ;2020-03-06;30120966;110
1;1;Autostart;1609;Orient Avenue;  Jarlsberg Travbane ;2020-04-19;30120966;10
7;6;Autostart;2100;Bikila;  Bjerke Travbane ;2020-02-12;30120968;100
4;1;Autostart;2100;Lady L.S.;  Bjerke Travbane ;2020-01-29;30121009;50
2;8;Autostart;2100;Lord Ratzeputz;  Bjerke Travbane ;2020-01-15;30121062;-10
6;1;Autostart;2140;Lord Ratzeputz;  Sørlandets Travpark ;2020-01-19;30121062;0
6;8;Autostart;2140;Lord Ratzeputz;  Sørlandets Travpark ;2020-03-01;30121062;-10
1;1;Volestart;2640;Jetske Beemd;  Sørlandets Travpark ;2020-05-09;30121117;40
1;10;Autostart;2140;Jas Ribb;Momarken Travbane ;2020-01-09;30121126;110
4;13;Volestart;2160;Jas Ribb;  Momarken Travbane ;2020-01-17;30121126;10
3;5;Autostart;1609;Jas Ribb;  Bjerke Travbane ;2020-02-06;30121126;10
6;11;Autostart;1609;Harbour Eightysix;  Bjerke Travbane ;2020-02-22;30121187;129
6;5;Autostart;2100;Harbour Eightysix;  Bjerke Travbane ;2020-03-04;30121187;220
2;3;Autostart;1609;One Shot Only;  Bjerke Travbane ;2020-02-12;30121195;130
6;5;Autostart;2100;One Shot Only;  Bjerke Travbane ;2020-02-26;30121195;120
4;10;Autostart;1609;One Shot Only;  Biri Travbane ;2020-05-08;30121195;10
2;9;Autostart;2100;Bombastica;  Bergen Travpark ;2020-01-23;30121227;28
4;12;Autostart;1600;Bombastica;  Bergen Travpark ;2020-02-13;30121227;0
4;12;Autostart;1600;Bombastica;  Bergen Travpark ;2020-02-13;30121227;0
3;8;Autostart;1600;Bombastica;  Bergen Travpark ;2020-03-05;30121227;-11
3;8;Autostart;1600;Bombastica;  Bergen Travpark ;2020-03-05;30121227;-11
3;8;Autostart;1600;Bombastica;  Bergen Travpark ;2020-03-05;30121227;-11
4;3;Autostart;1609;High Into the Sky;  Bjerke Travbane ;2020-03-04;30121409;170
4;5;Autostart;2100;High Into the Sky;  Biri Travbane ;2020-05-02;30121409;70
6;5;Autostart;1609;Patent Leather;  Sørlandets Travpark ;2020-02-15;30121411;130
5;7;Autostart;2140;Lovers Hall;Leangen Travbane ;2020-01-06;30121421;129
1;4;Volestart;2160;Lovers Hall;  Leangen Travbane ;2020-01-25;30121421;131
2;5;Volestart;1680;Lovers Hall;  Leangen Travbane ;2020-02-17;30121421;91
5;9;Autostart;2640;Lovers Hall;  Leangen Travbane ;2020-05-04;30121421;91
8;11;Autostart;2100;Galaxy W.;  Jarlsberg Travbane ;2020-02-29;30121647;99
4;8;Autostart;1600;Getreadyfortakeoff;  Bergen Travpark ;2020-02-13;30121650;110
4;8;Autostart;1600;Getreadyfortakeoff;  Bergen Travpark ;2020-02-13;30121650;110
3;7;Autostart;1600;Getreadyfortakeoff;  Bergen Travpark ;2020-03-05;30121650;130
5;3;Autostart;2100;Getreadyfortakeoff;  Bergen Travpark ;2020-04-27;30121650;128
3;7;Autostart;1600;Getreadyfortakeoff;  Bergen Travpark ;2020-03-05;30121650;130
3;7;Autostart;1600;Getreadyfortakeoff;  Bergen Travpark ;2020-03-05;30121650;130
2;5;Autostart;2040;Charlie Skovsende;  Forus Travbane ;2020-01-14;30121651;30
5;7;Autostart;2040;Charlie Skovsende;  Forus Travbane ;2020-01-28;30121651;30
6;6;Autostart;2040;Charlie Skovsende;  Forus Travbane ;2020-05-05;30121651;19
7;3;Autostart;2100;Double Trouble E.P.;  Bergen Travpark ;2020-01-09;30121657;40
1;3;Volestart;2570;Double Trouble E.P.;  Forus Travbane ;2020-01-21;30121657;30
3;1;Autostart;2040;Double Trouble E.P.;  Forus Travbane ;2020-04-23;30121657;20
6;7;Autostart;2040;Double Trouble E.P.;  Forus Travbane ;2020-05-05;30121657;140
4;4;Autostart;1609;Harmke Schermer;  Jarlsberg Travbane ;2020-01-11;30121688;110
6;3;Autostart;1609;Harmke Schermer;  Bjerke Travbane ;2020-01-15;30121688;120
7;6;Autostart;2100;Harmke Schermer;  Bjerke Travbane ;2020-02-22;30121688;9
6;1;Autostart;2100;Color Blind;  Biri Travbane ;2020-04-24;30121924;40
4;3;Autostart;1609;Color Blind;  Biri Travbane ;2020-05-08;30121924;130
5;5;Autostart;2140;Unique Findings;  Leangen Travbane ;2020-03-02;30121947;10
1;3;Autostart;2140;Unique Findings;  Leangen Travbane ;2020-03-09;30121947;100
4;7;Autostart;1609;Forza Rapida;  Bjerke Travbane ;2020-01-08;30121952;90
6;4;Autostart;1609;Forza Rapida;  Bjerke Travbane ;2020-02-22;30121952;-9
6;8;Autostart;2100;Forza Rapida;  Bjerke Travbane ;2020-03-04;30121952;80
9;2;Volestart;2140;Forza Rapida;  Bjerke Travbane ;2020-03-11;30121952;70
6;3;Autostart;1609;Forza Rapida;  Jarlsberg Travbane ;2020-04-19;30121952;NULL
6;7;Autostart;2100;Imagine'em;  Biri Travbane ;2020-04-24;30122014;-10
6;7;Autostart;1700;Luxury Brodde;  Klosterskogen Travbane ;2020-01-04;30122074;100
1;1;Autostart;1609;Luxury Brodde;  Jarlsberg Travbane ;2020-01-16;30122074;100
4;8;Autostart;1609;Luxury Brodde;  Bjerke Travbane ;2020-02-06;30122074;-10
6;12;Autostart;1609;Given;  Bjerke Travbane ;2020-02-22;30122195;70
6;1;Autostart;2100;Given;  Bjerke Travbane ;2020-03-04;30122195;80
1;8;Volestart;2660;Given;  Sørlandets Travpark ;2020-05-09;30122195;90
5;5;Autostart;2140;Garlands Avenue;  Momarken Travbane ;2020-01-09;30122231;160
2;10;Autostart;2100;Garlands Avenue;  Jarlsberg Travbane ;2020-03-06;30122231;60
3;3;Autostart;2100;Garlands Avenue;  Jarlsberg Travbane ;2020-04-20;30122231;40
8;2;Volestart;2640;Marvellous Tooma;  Bjerke Travbane ;2020-02-22;30122764;30
1;1;Autostart;2040;Duke Esterel;  Forus Travbane ;2020-04-23;30122769;NULL
3;5;Volestart;2060;Duke Esterel;  Forus Travbane ;2020-04-30;30122769;150
2;8;Volestart;2080;Duke Esterel;  Forus Travbane ;2020-05-10;30122769;140
6;11;Autostart;2100;Diola;  Bjerke Travbane ;2020-03-11;30122772;90
3;6;Autostart;2100;Indigo River;  Jarlsberg Travbane ;2020-03-06;30122846;110
5;2;Autostart;2609;Indigo River;  Jarlsberg Travbane ;2020-04-20;30122846;50
1;5;Autostart;2040;Backup;  Forus Travbane ;2020-03-08;30122963;0
6;3;Autostart;2040;Backup;  Forus Travbane ;2020-04-23;30122963;NULL
1;10;Volestart;2590;Backup;  Forus Travbane ;2020-04-30;30122963;110
5;6;Autostart;2100;Dynamite Hornline;  Bjerke Travbane ;2020-01-15;30123106;130
5;6;Autostart;2140;Dynamite Hornline;  Sørlandets Travpark ;2020-03-01;30123106;30
6;7;Autostart;2140;Dynamite Hornline;  Sørlandets Travpark ;2020-04-25;30123106;30
7;8;Autostart;1609;Forrest Beemd;  Bjerke Travbane ;2020-02-26;30123419;130
7;6;Autostart;2140;Forrest Beemd;  Momarken Travbane ;2020-03-10;30123419;120
1;2;Volestart;2100;Forrest Beemd;  Biri Travbane ;2020-04-24;30123419;NULL
7;10;Autostart;1609;Expresso Doc;  Bjerke Travbane ;2020-02-26;30123635;0
7;11;Autostart;2140;Expresso Doc;  Momarken Travbane ;2020-03-10;30123635;100
5;1;Autostart;1640;Expresso Doc;  Momarken Travbane ;2020-04-28;30123635;NULL
2;2;Autostart;1609;Esperanza Trunoise;  Bjerke Travbane ;2020-02-12;30123759;110
7;12;Autostart;2100;Esperanza Trunoise;  Bjerke Travbane ;2020-02-22;30123759;130
5;1;Autostart;2100;Esperanza Trunoise;  Bergen Travpark ;2020-04-27;30123759;20
5;1;Autostart;2600;Esperanza Trunoise;  Bergen Travpark ;2020-05-07;30123759;110
7;8;Volestart;2120;Falco de Valny;  Bergen Travpark ;2020-02-23;30123768;-10
7;5;Autostart;1609;Text Copycat;  Bjerke Travbane ;2020-03-05;30123774;90
7;6;Autostart;1640;Hiawatha River;  Leangen Travbane ;2020-02-10;30123956;170
5;2;Autostart;2140;Hiawatha River;  Leangen Travbane ;2020-02-17;30123956;160
5;1;Autostart;2140;Hiawatha River;  Leangen Travbane ;2020-03-09;30123956;60
1;8;Autostart;2140;Hiawatha River;  Leangen Travbane ;2020-04-22;30123956;NULL
1;4;Autostart;2640;Hiawatha River;  Leangen Travbane ;2020-05-04;30123956;130
1;6;Autostart;2140;Bålsta Palema;  Sørlandets Travpark ;2020-03-01;30124013;129
6;7;Volestart;2570;Bålsta Palema;  Forus Travbane ;2020-04-30;30124013;20
1;7;Autostart;2100;Fougueux;  Bjerke Travbane ;2020-02-22;30124140;140
3;6;Autostart;2100;Fougueux;  Bjerke Travbane ;2020-03-11;30124140;170
6;10;Autostart;2100;Fougueux;  Biri Travbane ;2020-04-24;30124140;NULL
6;6;Autostart;2100;Jens Elegance;  Jarlsberg Travbane ;2020-02-07;30124295;129
7;8;Autostart;1609;Jens Elegance;  Bjerke Travbane ;2020-03-05;30124295;110
6;1;Autostart;2100;Dimanche Mearas;  Biri Travbane ;2020-02-16;30124454;110
4;5;Autostart;2040;Ivo Baldwin;  Forus Travbane ;2020-02-25;30124574;100
1;1;Autostart;2040;Ivo Baldwin;  Forus Travbane ;2020-03-08;30124574;149
5;10;Autostart;2100;Ivo Baldwin;  Bergen Travpark ;2020-04-27;30124574;NULL
4;8;Autostart;1609;Alcantara Beech;  Jarlsberg Travbane ;2020-01-16;30124679;0
1;9;Autostart;2100;Alcantara Beech;  Bjerke Travbane ;2020-01-23;30124679;90
4;7;Autostart;2100;Alcantara Beech;  Bjerke Travbane ;2020-02-13;30124679;-10
4;7;Autostart;2100;Alcantara Beech;  Bjerke Travbane ;2020-02-13;30124679;-10
2;6;Autostart;1640;Alcantara Beech;  Momarken Travbane ;2020-03-10;30124679;-10
7;9;Volestart;2120;How About That;  Bergen Travpark ;2020-02-23;30124702;79
9;3;Volestart;2120;How About That;  Bergen Travpark ;2020-03-05;30124702;200
9;3;Volestart;2120;How About That;  Bergen Travpark ;2020-03-05;30124702;200
9;3;Volestart;2120;How About That;  Bergen Travpark ;2020-03-05;30124702;200
1;9;Autostart;2100;Enjoy's Top Gun;  Bjerke Travbane ;2020-02-22;30124714;130
2;5;Autostart;2140;Helacs Theluji;  Momarken Travbane ;2020-01-17;30124715;130
7;2;Autostart;2100;Helacs Theluji;  Bjerke Travbane ;2020-02-06;30124715;60
1;4;Volestart;2100;Glorieuse Roussac;  Jarlsberg Travbane ;2020-04-20;30124833;0
2;5;Volestart;2100;Glorieuse Roussac;  Jarlsberg Travbane ;2020-04-29;30124833;NULL
1;2;Autostart;2140;Almond Paste;  Momarken Travbane ;2020-01-17;30124893;150
2;10;Autostart;1609;Almond Paste;  Bjerke Travbane ;2020-02-12;30124893;170
8;2;Autostart;2040;Ganyboy;  Forus Travbane ;2020-02-08;30124900;180
7;8;Autostart;2100;Ganyboy;  Jarlsberg Travbane ;2020-02-29;30124900;90
3;10;Autostart;2100;Oracle Tile;  Biri Travbane ;2020-04-24;30124903;30
6;9;Autostart;1609;Hands Down;  Bjerke Travbane ;2020-02-22;30124921;140
7;3;Autostart;2140;Hands Down;  Momarken Travbane ;2020-03-10;30124921;180
5;4;Autostart;1640;Hands Down;  Momarken Travbane ;2020-04-28;30124921;NULL
7;4;Autostart;2040;Axe Brogård;  Forus Travbane ;2020-01-28;30124926;140
5;4;Autostart;1600;Axe Brogård;  Forus Travbane ;2020-02-08;30124926;160
1;8;Autostart;2040;Axe Brogård;  Forus Travbane ;2020-03-08;30124926;90
6;10;Autostart;2040;Axe Brogård;  Forus Travbane ;2020-04-23;30124926;NULL
5;2;Autostart;2040;Axe Brogård;  Forus Travbane ;2020-05-10;30124926;240
2;8;Autostart;2100;Stand by Me Ås;  Jarlsberg Travbane ;2020-02-14;30125080;40
8;7;Volestart;2160;Stand by Me Ås;  Sørlandets Travpark ;2020-03-01;30125080;120
7;7;Autostart;2100;Norah As;  Bjerke Travbane ;2020-02-22;30125200;130
1;1;Autostart;1609;Norah As;  Jarlsberg Travbane ;2020-03-06;30125200;160
5;1;Autostart;1609;Norah As;  Jarlsberg Travbane ;2020-04-19;30125200;50
2;12;Autostart;2100;Norah As;  Biri Travbane ;2020-05-02;30125200;160
4;5;Volestart;2040;Jeanet Newport;  Forus Travbane ;2020-02-08;30125214;140
3;4;Autostart;2040;Jeanet Newport;  Forus Travbane ;2020-04-23;30125214;70
1;2;Volestart;2100;Jeanet Newport;  Bergen Travpark ;2020-05-07;30125214;150
1;4;Autostart;2100;Belle Ami Butcher;  Jarlsberg Travbane ;2020-02-29;30125215;0
2;2;Autostart;2100;Belle Ami Butcher;  Bjerke Travbane ;2020-03-11;30125215;110
6;5;Autostart;2140;Belle Ami Butcher;  Sørlandets Travpark ;2020-04-25;30125215;NULL
5;2;Autostart;2100;Date Night;  Jarlsberg Travbane ;2020-02-14;30125216;140
6;1;Autostart;2140;Date Night;  Sørlandets Travpark ;2020-03-01;30125216;170
4;12;Autostart;2140;Date Night;  Sørlandets Travpark ;2020-04-25;30125216;90
3;11;Autostart;2100;Bravo Revansch;  Bjerke Travbane ;2020-01-22;30125236;30
5;10;Autostart;2100;Bravo Revansch;  Biri Travbane ;2020-02-28;30125236;19
6;3;Volestart;2100;Bravo Revansch;  Biri Travbane ;2020-05-08;30125236;20
1;1;Volestart;2140;Rare Glide;  Sørlandets Travpark ;2020-04-25;30125292;NULL
6;6;Autostart;2140;Staro on the Rocks;  Sørlandets Travpark ;2020-03-01;30125293;170
6;10;Autostart;2100;Höwings Venus;  Bjerke Travbane ;2020-01-08;30125337;130
3;7;Volestart;2160;Höwings Venus;  Sørlandets Travpark ;2020-02-15;30125337;30
8;5;Autostart;2100;Höwings Venus;  Jarlsberg Travbane ;2020-02-29;30125337;110
1;7;Volestart;2660;Höwings Venus;  Sørlandets Travpark ;2020-05-09;30125337;0
2;9;Autostart;2100;Listas Spartacus;  Bjerke Travbane ;2020-03-11;30125436;70
3;7;Autostart;2040;Classichap;  Forus Travbane ;2020-01-28;30125439;100
1;8;Autostart;2140;Classichap;  Sørlandets Travpark ;2020-03-01;30125439;119
6;11;Volestart;2060;Classichap;  Forus Travbane ;2020-03-08;30125439;119
6;6;Volestart;2570;Classichap;  Forus Travbane ;2020-04-30;30125439;60
1;1;Autostart;2100;Fortunata;  Bergen Travpark ;2020-04-27;30125598;0
4;9;Autostart;2100;Defi d'Ouville;  Bjerke Travbane ;2020-02-13;30125617;140
